latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
29.32541,79.46722,302.43,0.4,0.6,2024-04-22,2111,N,VIIRS,n,2,289.99,0.74,N,0
29.32741,79.45906,302.17,0.4,0.6,2024-04-22,2111,N,VIIRS,n,2,289.64,0.89,N,0
29.33319,79.45914,300.96,0.4,0.6,2024-04-22,2111,N,VIIRS,n,2,289.03,0.89,N,0
29.33417,79.45512,318.9,0.4,0.6,2024-04-22,2111,N,VIIRS,n,2,290.41,2.72,N,0
29.33613,79.94028,300.8,0.43,0.62,2024-04-22,2111,N,VIIRS,n,2,286.57,1.04,N,0
29.33693,79.93707,312.74,0.43,0.62,2024-04-22,2111,N,VIIRS,n,2,288.57,1.8,N,0
29.33772,79.9339,308.21,0.43,0.62,2024-04-22,2111,N,VIIRS,n,2,288.24,1.8,N,0
29.3378,79.464,310.71,0.4,0.6,2024-04-22,2111,N,VIIRS,n,2,289.08,1.79,N,0
29.33882,79.45984,333.88,0.4,0.6,2024-04-22,2111,N,VIIRS,n,2,290.9,1.79,N,0
29.33978,79.45594,304.86,0.4,0.6,2024-04-22,2111,N,VIIRS,n,2,289.13,2.61,N,0
29.34411,79.46194,303.66,0.4,0.6,2024-04-22,2111,N,VIIRS,n,2,287.99,1.79,N,0
29.37197,79.4175,303.72,0.4,0.6,2024-04-22,2111,N,VIIRS,n,2,287.65,1.32,N,0
29.37284,79.41522,300.53,0.4,0.6,2024-04-22,2111,N,VIIRS,n,2,287.05,0.81,N,0
29.37576,79.21387,308.55,0.38,0.59,2024-04-22,2111,N,VIIRS,n,2,292.26,1.14,N,0
29.37668,79.42322,299.89,0.4,0.6,2024-04-22,2111,N,VIIRS,n,2,286.6,0.75,N,0
29.37695,79.58479,300.51,0.41,0.6,2024-04-22,2111,N,VIIRS,n,2,288.11,1.82,N,0
29.37785,79.58119,314.2,0.4,0.6,2024-04-22,2111,N,VIIRS,n,2,288.54,2.65,N,0
29.38035,79.21849,303.22,0.38,0.59,2024-04-22,2111,N,VIIRS,n,2,292.28,1.14,N,0
29.38119,79.21505,315.69,0.38,0.59,2024-04-22,2111,N,VIIRS,n,2,292.98,1.14,N,0
29.39682,79.83875,301.46,0.42,0.61,2024-04-22,2111,N,VIIRS,n,2,286.01,0.41,N,0
29.40036,79.83953,298.36,0.42,0.61,2024-04-22,2111,N,VIIRS,n,2,285.23,0.59,N,0
29.48821,79.41497,304.27,0.39,0.6,2024-04-22,2111,N,VIIRS,n,2,287.28,1.05,N,0
29.4887,79.41612,298.47,0.39,0.6,2024-04-22,2111,N,VIIRS,n,2,287.15,0.84,N,0
29.49986,79.74815,304.75,0.41,0.61,2024-04-22,2111,N,VIIRS,n,2,284.78,1.31,N,0
29.49992,79.27157,299.53,0.39,0.59,2024-04-22,2111,N,VIIRS,n,2,285.75,0.69,N,0
29.50067,79.2685,316.19,0.39,0.59,2024-04-22,2111,N,VIIRS,n,2,286.91,1.4,N,0
29.52766,79.06308,304.26,0.37,0.58,2024-04-22,2111,N,VIIRS,n,2,291.88,0.94,N,0
29.5284,79.01337,317.4,0.37,0.58,2024-04-22,2111,N,VIIRS,n,2,292.11,1.93,N,0
29.52866,79.05892,313.14,0.37,0.58,2024-04-22,2111,N,VIIRS,n,2,293.02,0.94,N,0
29.52966,79.0548,310.98,0.37,0.58,2024-04-22,2111,N,VIIRS,n,2,292.34,2.29,N,0
29.53269,79.01891,302.59,0.37,0.58,2024-04-22,2111,N,VIIRS,n,2,291.76,1.93,N,0
29.53336,79.03951,311.64,0.37,0.58,2024-04-22,2111,N,VIIRS,n,2,292.59,1.22,N,0
29.53349,79.01559,332.5,0.37,0.58,2024-04-22,2111,N,VIIRS,n,2,293.52,2.27,N,0
29.53425,79.0358,311.39,0.37,0.58,2024-04-22,2111,N,VIIRS,n,2,291.99,1.22,N,0
29.53433,79.01213,314.65,0.37,0.58,2024-04-22,2111,N,VIIRS,n,2,291.22,2.27,N,0
29.64343,79.25246,300.24,0.38,0.59,2024-04-22,2111,N,VIIRS,n,2,287.1,0.66,N,0
29.12465,79.98963,336.47,0.64,0.72,2024-04-23,647,N,VIIRS,n,2,298.48,6.75,D,0
29.19313,79.98069,332.23,0.64,0.72,2024-04-23,647,N,VIIRS,n,2,296.68,7.14,D,0
29.19476,79.98665,333.89,0.64,0.72,2024-04-23,647,N,VIIRS,n,2,297.23,7.14,D,0
29.19796,79.98255,351.94,0.64,0.72,2024-04-23,647,N,VIIRS,n,2,298.05,17.14,D,0
29.20055,79.98189,350.2,0.64,0.72,2024-04-23,647,N,VIIRS,n,2,298.17,7.14,D,0
29.20347,79.97686,339.68,0.64,0.72,2024-04-23,647,N,VIIRS,n,2,296.27,6.39,D,0
29.2051,79.98273,334.14,0.64,0.72,2024-04-23,647,N,VIIRS,n,2,295.18,6.39,D,0
29.23265,79.71346,351.13,0.66,0.73,2024-04-23,647,N,VIIRS,n,2,297.61,12.9,D,0
29.23586,79.72489,338.28,0.66,0.73,2024-04-23,647,N,VIIRS,n,2,295.82,13.81,D,0
29.23923,79.71823,343.22,0.66,0.73,2024-04-23,647,N,VIIRS,n,2,295.13,11.27,D,0
29.24128,79.72571,349.03,0.66,0.73,2024-04-23,647,N,VIIRS,n,2,296.26,11.27,D,0
29.25713,79.86203,349.67,0.65,0.73,2024-04-23,647,N,VIIRS,n,2,297.97,19.0,D,0
29.26007,79.86246,349.77,0.65,0.73,2024-04-23,647,N,VIIRS,n,2,296.04,15.96,D,0
29.26337,78.95689,330.25,0.72,0.76,2024-04-23,647,N,VIIRS,n,2,299.3,6.24,D,0
29.33495,79.45058,331.07,0.68,0.74,2024-04-23,647,N,VIIRS,n,2,293.98,5.91,D,0
29.34545,79.74603,339.15,0.65,0.73,2024-04-23,647,N,VIIRS,n,2,291.57,8.97,D,0
29.34658,79.75008,333.72,0.65,0.73,2024-04-23,647,N,VIIRS,n,2,293.4,14.2,D,0
29.52067,79.46366,336.08,0.67,0.74,2024-04-23,647,N,VIIRS,n,2,302.14,6.16,D,0
29.52241,79.4619,332.71,0.67,0.74,2024-04-23,647,N,VIIRS,n,2,299.83,8.38,D,0
29.70482,79.30606,337.64,0.68,0.74,2024-04-23,647,N,VIIRS,n,2,301.57,9.5,D,0
29.70678,79.31316,346.55,0.68,0.74,2024-04-23,647,N,VIIRS,n,2,302.19,12.8,D,0
29.70717,79.30795,367.0,0.68,0.74,2024-04-23,647,N,VIIRS,h,2,302.44,10.96,D,0
29.7092,79.31516,330.56,0.68,0.74,2024-04-23,647,N,VIIRS,n,2,301.61,10.96,D,0
29.73407,79.72382,343.9,0.64,0.72,2024-04-23,647,N,VIIRS,n,2,296.71,7.34,D,0
29.8129,79.16403,367.0,0.69,0.74,2024-04-23,647,N,VIIRS,h,2,299.49,25.92,D,0
29.00209,79.94713,356.21,0.38,0.59,2024-04-23,827,N,VIIRS,n,2,307.45,7.75,D,0
29.05782,79.95737,348.79,0.38,0.59,2024-04-23,827,N,VIIRS,n,2,304.99,3.72,D,0
29.05811,79.9611,340.11,0.38,0.59,2024-04-23,827,N,VIIRS,n,2,302.96,3.72,D,0
29.10821,79.59315,341.98,0.36,0.57,2024-04-23,827,N,VIIRS,n,2,304.72,2.77,D,0
29.1085,79.59694,334.41,0.36,0.57,2024-04-23,827,N,VIIRS,n,2,302.61,2.77,D,0
29.11355,79.59255,340.81,0.36,0.57,2024-04-23,827,N,VIIRS,n,2,304.43,2.77,D,0
29.11385,79.59634,331.27,0.36,0.57,2024-04-23,827,N,VIIRS,l,2,302.39,2.77,D,0
29.11948,79.59953,330.12,0.36,0.57,2024-04-23,827,N,VIIRS,l,2,303.79,5.39,D,0
29.12453,79.59517,357.41,0.36,0.57,2024-04-23,827,N,VIIRS,n,2,305.81,9.74,D,0
29.12482,79.59894,354.99,0.36,0.57,2024-04-23,827,N,VIIRS,n,2,305.2,5.39,D,0
29.12686,79.98469,346.56,0.38,0.59,2024-04-23,827,N,VIIRS,n,2,301.33,5.6,D,0
29.20344,79.97706,367.0,0.38,0.59,2024-04-23,827,N,VIIRS,h,2,301.99,5.84,D,0
29.20367,79.97621,357.49,0.38,0.59,2024-04-23,827,N,VIIRS,n,2,300.26,7.54,D,0
29.20376,79.98111,331.75,0.38,0.59,2024-04-23,827,N,VIIRS,n,2,298.61,5.92,D,0
29.20396,79.98027,335.63,0.38,0.59,2024-04-23,827,N,VIIRS,n,2,298.5,9.95,D,0
29.22141,79.91734,333.12,0.38,0.59,2024-04-23,827,N,VIIRS,n,2,300.62,5.0,D,0
29.27925,79.9553,349.46,0.38,0.59,2024-04-23,827,N,VIIRS,n,2,295.97,5.22,D,0
29.2795,79.95867,332.14,0.38,0.59,2024-04-23,827,N,VIIRS,n,2,296.52,6.83,D,0
29.32425,79.88141,356.69,0.38,0.59,2024-04-23,827,N,VIIRS,n,2,299.2,7.02,D,0
29.49977,79.48237,352.18,0.36,0.57,2024-04-23,827,N,VIIRS,n,2,305.44,5.21,D,0
29.50955,79.26266,334.26,0.35,0.57,2024-04-23,827,N,VIIRS,n,2,301.98,2.01,D,0
29.52943,79.51899,335.41,0.36,0.57,2024-04-23,827,N,VIIRS,n,2,305.56,2.76,D,0
29.52976,79.52327,333.23,0.36,0.57,2024-04-23,827,N,VIIRS,l,2,304.93,5.1,D,0
29.54541,79.38004,331.04,0.35,0.57,2024-04-23,827,N,VIIRS,n,2,299.85,2.82,D,0
29.55087,79.38155,341.61,0.35,0.57,2024-04-23,827,N,VIIRS,n,2,302.57,2.82,D,0
29.56704,79.45022,331.75,0.36,0.57,2024-04-23,827,N,VIIRS,l,2,304.56,3.25,D,0
29.57046,79.45236,344.47,0.36,0.57,2024-04-23,827,N,VIIRS,n,2,302.09,4.25,D,0
29.57264,79.45326,342.54,0.36,0.57,2024-04-23,827,N,VIIRS,n,2,300.04,4.26,D,0
29.58329,79.12998,353.2,0.34,0.56,2024-04-23,827,N,VIIRS,n,2,304.4,6.63,D,0
29.58676,79.17455,336.3,0.34,0.56,2024-04-23,827,N,VIIRS,n,2,303.35,2.17,D,0
29.59207,79.17503,367.0,0.34,0.56,2024-04-23,827,N,VIIRS,h,2,303.81,6.44,D,0
29.5923,79.17792,335.14,0.34,0.56,2024-04-23,827,N,VIIRS,n,2,303.27,6.3,D,0
29.59779,79.38792,331.65,0.36,0.57,2024-04-23,827,N,VIIRS,n,2,300.0,4.43,D,0
29.62432,79.89771,331.24,0.38,0.59,2024-04-23,827,N,VIIRS,n,2,295.04,2.56,D,0
29.63293,79.09297,333.53,0.34,0.56,2024-04-23,827,N,VIIRS,n,2,302.82,2.9,D,0
29.63317,79.09592,333.33,0.34,0.56,2024-04-23,827,N,VIIRS,n,2,301.31,2.9,D,0
29.63403,79.87943,340.8,0.38,0.59,2024-04-23,827,N,VIIRS,n,2,297.14,6.28,D,0
29.67725,78.91373,332.22,0.33,0.56,2024-04-23,827,N,VIIRS,n,2,300.94,2.33,D,0
29.67746,78.91628,331.27,0.33,0.56,2024-04-23,827,N,VIIRS,n,2,300.22,2.33,D,0
29.68473,79.21198,343.67,0.35,0.57,2024-04-23,827,N,VIIRS,n,2,300.19,2.89,D,0
29.68558,78.953,331.09,0.34,0.56,2024-04-23,827,N,VIIRS,n,2,299.55,2.57,D,0
29.68864,79.72978,340.66,0.37,0.58,2024-04-23,827,N,VIIRS,n,2,297.19,3.64,D,0
29.69521,79.6046,342.28,0.37,0.58,2024-04-23,827,N,VIIRS,n,2,299.82,3.77,D,0
29.69549,79.60812,367.0,0.37,0.58,2024-04-23,827,N,VIIRS,h,2,300.98,10.77,D,0
29.69777,79.60379,343.08,0.37,0.58,2024-04-23,827,N,VIIRS,n,2,300.41,7.62,D,0
29.69805,79.60764,367.0,0.37,0.58,2024-04-23,827,N,VIIRS,h,2,302.41,7.8,D,0
29.69833,79.61147,340.69,0.37,0.58,2024-04-23,827,N,VIIRS,n,2,299.34,7.8,D,0
29.69986,79.73368,333.19,0.37,0.58,2024-04-23,827,N,VIIRS,n,2,300.73,4.85,D,0
29.70165,79.7337,333.65,0.37,0.58,2024-04-23,827,N,VIIRS,n,2,302.45,3.05,D,0
29.70186,79.73665,331.24,0.37,0.58,2024-04-23,827,N,VIIRS,n,2,298.75,5.36,D,0
29.70211,79.3007,331.68,0.35,0.57,2024-04-23,827,N,VIIRS,l,2,305.67,1.79,D,0
29.70791,79.30691,330.95,0.35,0.57,2024-04-23,827,N,VIIRS,l,2,305.95,4.36,D,0
29.71343,79.24056,330.19,0.35,0.57,2024-04-23,827,N,VIIRS,l,2,303.84,3.01,D,0
29.71509,79.54473,367.0,0.36,0.58,2024-04-23,827,N,VIIRS,h,2,298.65,7.65,D,0
29.71512,79.69356,331.21,0.37,0.58,2024-04-23,827,N,VIIRS,l,2,304.96,3.48,D,0
29.7215,79.34512,331.88,0.35,0.57,2024-04-23,827,N,VIIRS,l,2,304.71,2.32,D,0
29.73358,79.72247,336.44,0.37,0.58,2024-04-23,827,N,VIIRS,n,2,298.56,2.66,D,0
29.73886,79.72012,339.92,0.37,0.58,2024-04-23,827,N,VIIRS,n,2,298.15,7.03,D,0
29.74382,79.28962,348.41,0.35,0.57,2024-04-23,827,N,VIIRS,n,2,305.81,3.3,D,0
29.74408,79.29289,334.66,0.35,0.57,2024-04-23,827,N,VIIRS,l,2,306.24,3.3,D,0
29.74433,79.29604,336.63,0.35,0.57,2024-04-23,827,N,VIIRS,l,2,306.73,3.74,D,0
29.74455,79.29889,350.13,0.35,0.57,2024-04-23,827,N,VIIRS,n,2,305.1,3.74,D,0
29.74501,79.30476,333.7,0.35,0.57,2024-04-23,827,N,VIIRS,l,2,304.09,5.8,D,0
29.74978,79.29763,341.83,0.35,0.57,2024-04-23,827,N,VIIRS,n,2,304.93,6.34,D,0
29.80564,79.73666,337.35,0.37,0.58,2024-04-23,827,N,VIIRS,n,2,305.16,3.65,D,0
29.80688,79.73822,345.53,0.38,0.58,2024-04-23,827,N,VIIRS,n,2,304.34,3.54,D,0
29.821,78.68818,340.16,0.32,0.55,2024-04-23,827,N,VIIRS,n,2,300.1,3.73,D,0
29.81304,78.54681,331.27,0.64,0.54,2024-04-23,828,N,VIIRS,n,2,299.09,5.38,D,0
30.12442,78.64563,349.33,0.32,0.55,2024-04-23,828,N,VIIRS,n,2,285.58,18.46,D,0
30.12468,78.64871,367.0,0.32,0.55,2024-04-23,828,N,VIIRS,h,2,310.77,18.46,D,0
30.12491,78.65154,340.92,0.32,0.55,2024-04-23,828,N,VIIRS,n,2,303.54,20.75,D,0
30.18451,78.59379,336.14,0.32,0.55,2024-04-23,828,N,VIIRS,n,2,302.41,5.26,D,0
30.20224,78.81678,331.14,0.33,0.56,2024-04-23,828,N,VIIRS,n,2,303.51,2.43,D,0
30.20249,78.81991,339.7,0.33,0.56,2024-04-23,828,N,VIIRS,n,2,302.21,2.43,D,0
30.20329,78.63557,332.34,0.32,0.55,2024-04-23,828,N,VIIRS,l,2,303.53,2.24,D,0
30.20535,78.53524,341.39,0.32,0.55,2024-04-23,828,N,VIIRS,n,2,300.82,5.97,D,0
30.25947,78.69195,334.47,0.33,0.55,2024-04-23,828,N,VIIRS,n,2,303.56,1.11,D,0
30.26209,78.69225,340.48,0.33,0.55,2024-04-23,828,N,VIIRS,n,2,302.63,2.69,D,0
30.26212,78.72356,344.85,0.33,0.55,2024-04-23,828,N,VIIRS,n,2,309.68,2.27,D,0
30.26453,78.724,338.96,0.33,0.55,2024-04-23,828,N,VIIRS,n,2,306.98,4.02,D,0
30.26771,78.72863,338.31,0.33,0.55,2024-04-23,828,N,VIIRS,n,2,305.68,3.65,D,0
30.26939,78.74885,331.52,0.33,0.55,2024-04-23,828,N,VIIRS,l,2,303.39,0.93,D,0
30.26965,78.75204,338.28,0.33,0.55,2024-04-23,828,N,VIIRS,n,2,304.01,0.93,D,0
30.26986,78.726,330.31,0.33,0.55,2024-04-23,828,N,VIIRS,l,2,304.5,6.22,D,0
30.27008,78.72891,354.03,0.33,0.55,2024-04-23,828,N,VIIRS,n,2,307.01,6.22,D,0
30.27031,78.73179,367.0,0.33,0.55,2024-04-23,828,N,VIIRS,h,2,308.78,15.87,D,0
30.27141,78.74603,335.63,0.33,0.55,2024-04-23,828,N,VIIRS,n,2,296.04,1.1,D,0
30.27163,78.74893,335.41,0.33,0.55,2024-04-23,828,N,VIIRS,n,2,302.59,4.69,D,0
30.29111,78.73311,331.78,0.33,0.55,2024-04-23,828,N,VIIRS,n,2,301.33,3.36,D,0
30.38986,79.05546,350.52,0.35,0.56,2024-04-23,828,N,VIIRS,n,2,289.75,4.72,D,0
30.39546,79.0592,340.04,0.35,0.56,2024-04-23,828,N,VIIRS,n,2,277.14,1.57,D,0
29.01615,79.80784,310.65,0.45,0.47,2024-04-23,2052,N,VIIRS,n,2,291.3,1.31,N,0
29.01858,78.8414,307.17,0.4,0.44,2024-04-23,2052,N,VIIRS,n,2,288.82,0.74,N,0
29.02038,79.80901,307.2,0.45,0.47,2024-04-23,2052,N,VIIRS,n,2,291.74,1.31,N,0
29.05362,79.88561,310.68,0.45,0.47,2024-04-23,2052,N,VIIRS,n,2,292.05,1.89,N,0
29.08182,79.49526,303.11,0.43,0.46,2024-04-23,2052,N,VIIRS,n,2,290.19,1.36,N,0
29.101,79.59327,306.14,0.44,0.46,2024-04-23,2052,N,VIIRS,n,2,289.29,0.94,N,0
29.1149,79.96742,323.98,0.46,0.47,2024-04-23,2052,N,VIIRS,n,2,293.6,3.49,N,0
29.11845,79.97197,309.46,0.46,0.47,2024-04-23,2052,N,VIIRS,n,2,291.73,1.47,N,0
29.11935,79.9677,307.0,0.46,0.47,2024-04-23,2052,N,VIIRS,n,2,291.63,0.9,N,0
29.12813,79.99023,315.76,0.46,0.47,2024-04-23,2052,N,VIIRS,n,2,291.87,2.13,N,0
29.1322,79.99238,304.4,0.46,0.47,2024-04-23,2052,N,VIIRS,n,2,291.99,1.33,N,0
29.13328,79.98723,318.85,0.46,0.47,2024-04-23,2052,N,VIIRS,n,2,292.38,1.33,N,0
29.13421,79.98277,337.47,0.46,0.47,2024-04-23,2052,N,VIIRS,n,2,294.11,3.28,N,0
29.13732,79.98946,303.57,0.46,0.47,2024-04-23,2052,N,VIIRS,n,2,292.21,1.33,N,0
29.13831,79.98474,302.38,0.46,0.47,2024-04-23,2052,N,VIIRS,n,2,291.22,3.28,N,0
29.14023,79.61525,302.02,0.44,0.46,2024-04-23,2052,N,VIIRS,n,2,289.09,0.77,N,0
29.14098,79.61319,304.41,0.44,0.46,2024-04-23,2052,N,VIIRS,n,2,289.06,1.11,N,0
29.14116,79.61082,299.58,0.44,0.46,2024-04-23,2052,N,VIIRS,n,2,288.9,0.77,N,0
29.14244,79.98658,306.67,0.46,0.47,2024-04-23,2052,N,VIIRS,n,2,290.98,0.64,N,0
29.14338,79.98209,301.8,0.46,0.47,2024-04-23,2052,N,VIIRS,n,2,289.35,0.64,N,0
29.17444,79.81161,312.98,0.45,0.47,2024-04-23,2052,N,VIIRS,n,2,290.54,1.01,N,0
29.17542,79.8069,301.62,0.45,0.47,2024-04-23,2052,N,VIIRS,n,2,289.86,1.06,N,0
29.18962,79.38042,300.92,0.42,0.45,2024-04-23,2052,N,VIIRS,n,2,288.85,0.74,N,0
29.20731,79.9837,310.7,0.46,0.47,2024-04-23,2052,N,VIIRS,n,2,289.55,1.64,N,0
29.22181,79.78873,307.53,0.44,0.46,2024-04-23,2052,N,VIIRS,n,2,287.54,1.2,N,0
29.22604,79.78975,310.83,0.44,0.46,2024-04-23,2052,N,VIIRS,n,2,289.01,1.2,N,0
29.22706,79.78496,300.81,0.44,0.46,2024-04-23,2052,N,VIIRS,n,2,288.25,1.52,N,0
29.23473,79.72772,295.89,0.44,0.46,2024-04-23,2052,N,VIIRS,n,2,283.21,0.85,N,0
29.23594,79.72204,299.87,0.44,0.46,2024-04-23,2052,N,VIIRS,n,2,284.35,1.15,N,0
29.25077,79.46351,311.1,0.43,0.46,2024-04-23,2052,N,VIIRS,n,2,294.07,2.04,N,0
29.25114,79.20913,298.8,0.41,0.45,2024-04-23,2052,N,VIIRS,n,2,288.7,0.77,N,0
29.25161,79.45937,305.5,0.43,0.46,2024-04-23,2052,N,VIIRS,n,2,293.72,1.76,N,0
29.26178,79.47356,313.1,0.43,0.46,2024-04-23,2052,N,VIIRS,n,2,294.44,1.9,N,0
29.2651,79.47862,318.1,0.43,0.46,2024-04-23,2052,N,VIIRS,n,2,293.31,1.4,N,0
29.26593,79.47461,312.68,0.43,0.46,2024-04-23,2052,N,VIIRS,n,2,293.5,1.4,N,0
29.27367,79.52218,308.2,0.43,0.46,2024-04-23,2052,N,VIIRS,n,2,292.41,0.93,N,0
29.27474,79.5171,305.98,0.43,0.46,2024-04-23,2052,N,VIIRS,n,2,291.88,0.93,N,0
29.27711,79.56841,300.57,0.43,0.46,2024-04-23,2052,N,VIIRS,n,2,290.11,0.98,N,0
29.27803,79.564,314.81,0.43,0.46,2024-04-23,2052,N,VIIRS,n,2,291.96,0.98,N,0
29.27881,79.56026,310.11,0.43,0.46,2024-04-23,2052,N,VIIRS,n,2,291.91,1.34,N,0
29.27951,79.55695,307.88,0.43,0.46,2024-04-23,2052,N,VIIRS,n,2,292.34,1.34,N,0
29.28189,79.50386,304.74,0.43,0.46,2024-04-23,2052,N,VIIRS,n,2,290.93,0.83,N,0
29.28425,79.57618,304.74,0.43,0.46,2024-04-23,2052,N,VIIRS,n,2,290.77,0.85,N,0
29.28433,79.55482,310.52,0.43,0.46,2024-04-23,2052,N,VIIRS,n,2,293.0,1.51,N,0
29.28947,79.48854,300.81,0.43,0.46,2024-04-23,2052,N,VIIRS,n,2,290.01,0.34,N,0
29.29758,79.55434,317.85,0.43,0.46,2024-04-23,2052,N,VIIRS,n,2,291.44,1.21,N,0
29.3268,79.4557,302.89,0.42,0.46,2024-04-23,2052,N,VIIRS,n,2,290.84,1.06,N,0
29.32726,79.32806,308.12,0.42,0.45,2024-04-23,2052,N,VIIRS,n,2,289.3,0.55,N,0
29.32735,79.89402,304.96,0.45,0.47,2024-04-23,2052,N,VIIRS,n,2,284.95,1.08,N,0
29.32766,79.45153,313.14,0.42,0.46,2024-04-23,2052,N,VIIRS,n,2,291.79,1.4,N,0
29.33185,79.22299,299.67,0.41,0.45,2024-04-23,2052,N,VIIRS,n,2,288.76,0.42,N,0
29.33592,79.2241,305.6,0.41,0.45,2024-04-23,2052,N,VIIRS,n,2,287.72,0.42,N,0
29.33677,79.21999,298.8,0.41,0.45,2024-04-23,2052,N,VIIRS,n,2,288.41,1.05,N,0
29.33793,79.44391,301.13,0.42,0.45,2024-04-23,2052,N,VIIRS,n,2,288.91,0.61,N,0
29.34072,79.53605,307.68,0.43,0.46,2024-04-23,2052,N,VIIRS,n,2,287.57,0.64,N,0
29.34209,79.44481,306.43,0.42,0.45,2024-04-23,2052,N,VIIRS,n,2,288.58,0.61,N,0
29.34286,79.65354,296.49,0.44,0.46,2024-04-23,2052,N,VIIRS,n,2,284.26,0.56,N,0
29.34624,79.44576,302.01,0.42,0.45,2024-04-23,2052,N,VIIRS,n,2,288.62,0.69,N,0
29.3695,79.22777,315.04,0.41,0.45,2024-04-23,2052,N,VIIRS,n,2,294.21,2.22,N,0
29.36962,79.20634,306.12,0.41,0.45,2024-04-23,2052,N,VIIRS,n,2,292.06,2.18,N,0
29.37046,79.20225,333.49,0.41,0.45,2024-04-23,2052,N,VIIRS,n,2,294.15,2.31,N,0
29.37277,79.23274,323.1,0.41,0.45,2024-04-23,2052,N,VIIRS,n,2,295.78,2.29,N,0
29.37363,79.22855,306.41,0.41,0.45,2024-04-23,2052,N,VIIRS,n,2,294.14,1.55,N,0
29.37455,79.20319,305.52,0.41,0.45,2024-04-23,2052,N,VIIRS,n,2,291.62,2.31,N,0
29.37603,79.23776,328.14,0.41,0.45,2024-04-23,2052,N,VIIRS,n,2,294.94,2.29,N,0
29.37674,79.42391,296.43,0.42,0.45,2024-04-23,2052,N,VIIRS,n,2,286.31,0.44,N,0
29.3769,79.23353,312.99,0.41,0.45,2024-04-23,2052,N,VIIRS,n,2,293.58,2.29,N,0
29.37775,79.22939,305.51,0.41,0.45,2024-04-23,2052,N,VIIRS,n,2,292.9,1.55,N,0
29.38103,79.23431,308.44,0.41,0.45,2024-04-23,2052,N,VIIRS,n,2,292.76,1.47,N,0
29.38188,79.23018,306.45,0.41,0.45,2024-04-23,2052,N,VIIRS,n,2,293.35,2.26,N,0
29.38516,79.21411,302.8,0.41,0.45,2024-04-23,2052,N,VIIRS,n,2,292.13,0.75,N,0
29.39173,79.22392,308.28,0.41,0.45,2024-04-23,2052,N,VIIRS,n,2,292.83,1.44,N,0
29.39317,79.5603,303.42,0.43,0.46,2024-04-23,2052,N,VIIRS,n,2,286.87,1.49,N,0
29.40071,79.52427,295.88,0.43,0.46,2024-04-23,2052,N,VIIRS,n,2,283.83,0.39,N,0
29.40481,79.5255,311.35,0.43,0.46,2024-04-23,2052,N,VIIRS,n,2,284.75,1.23,N,0
29.40816,79.53036,298.5,0.43,0.46,2024-04-23,2052,N,VIIRS,n,2,283.6,1.23,N,0
29.41753,79.38124,298.52,0.42,0.45,2024-04-23,2052,N,VIIRS,n,2,287.16,0.96,N,0
29.41843,79.37691,313.13,0.42,0.45,2024-04-23,2052,N,VIIRS,n,2,288.44,0.96,N,0
29.46587,79.31438,305.6,0.41,0.45,2024-04-23,2052,N,VIIRS,n,2,288.16,1.23,N,0
29.47508,79.79637,303.59,0.44,0.46,2024-04-23,2052,N,VIIRS,n,2,283.69,0.94,N,0
29.47775,79.78364,300.83,0.44,0.46,2024-04-23,2052,N,VIIRS,n,2,283.37,0.73,N,0
29.50068,79.24915,301.76,0.41,0.45,2024-04-23,2052,N,VIIRS,n,2,288.4,0.87,N,0
29.50691,79.34502,299.0,0.42,0.45,2024-04-23,2052,N,VIIRS,n,2,285.12,0.7,N,0
29.50893,79.27171,298.07,0.41,0.45,2024-04-23,2052,N,VIIRS,n,2,287.23,0.54,N,0
29.51166,79.3428,326.37,0.42,0.45,2024-04-23,2052,N,VIIRS,n,2,287.75,2.37,N,0
29.51546,79.34536,314.85,0.42,0.45,2024-04-23,2052,N,VIIRS,n,2,287.31,2.37,N,0
29.51646,79.34867,297.64,0.42,0.45,2024-04-23,2052,N,VIIRS,n,2,286.27,0.43,N,0
29.5285,79.37362,300.84,0.42,0.45,2024-04-23,2052,N,VIIRS,n,2,285.83,0.7,N,0
29.5857,79.66743,295.93,0.43,0.46,2024-04-23,2052,N,VIIRS,n,2,282.25,0.61,N,0
29.58976,79.11894,300.45,0.4,0.44,2024-04-23,2052,N,VIIRS,n,2,288.99,0.33,N,0
29.58984,79.66862,297.33,0.43,0.46,2024-04-23,2052,N,VIIRS,n,2,282.64,0.61,N,0
29.60453,79.38096,296.22,0.42,0.45,2024-04-23,2052,N,VIIRS,n,2,283.27,0.64,N,0
29.61065,79.48628,300.04,0.42,0.45,2024-04-23,2052,N,VIIRS,n,2,283.62,0.7,N,0
29.6365,79.36245,301.42,0.41,0.45,2024-04-23,2052,N,VIIRS,n,2,285.47,1.02,N,0
29.64043,79.36422,296.58,0.41,0.45,2024-04-23,2052,N,VIIRS,n,2,284.91,0.37,N,0
29.67298,79.35233,310.12,0.41,0.45,2024-04-23,2052,N,VIIRS,n,2,285.46,0.94,N,0
29.67699,79.35371,296.8,0.41,0.45,2024-04-23,2052,N,VIIRS,n,2,285.06,0.53,N,0
29.68889,79.1302,306.33,0.4,0.44,2024-04-23,2052,N,VIIRS,n,2,289.65,0.98,N,0
29.69005,79.20715,299.33,0.4,0.45,2024-04-23,2052,N,VIIRS,n,2,286.78,0.59,N,0
