latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
30.30661,78.92795,345.38,0.4,0.37,2023-04-18,745,N,VIIRS,n,2,307.36,4.36,D,0
30.3073,78.93219,355.61,0.4,0.37,2023-04-18,745,N,VIIRS,n,2,312.23,11.53,D,0
30.30798,78.93632,335.59,0.4,0.37,2023-04-18,745,N,VIIRS,n,2,301.74,11.53,D,0
29.40937,79.90103,299.72,0.51,0.41,2023-04-18,2009,N,VIIRS,n,2,288.75,0.97,N,0
29.47778,78.60091,306.19,0.39,0.44,2023-04-18,2009,N,VIIRS,n,2,292.68,0.83,N,0
29.59437,79.79272,296.32,0.51,0.41,2023-04-18,2009,N,VIIRS,n,2,285.17,0.53,N,0
29.61764,79.82514,304.42,0.51,0.41,2023-04-18,2009,N,VIIRS,n,2,287.54,1.19,N,0
29.62141,79.82594,302.3,0.51,0.41,2023-04-18,2009,N,VIIRS,n,2,286.74,0.46,N,0
29.63982,79.02249,305.71,0.56,0.43,2023-04-18,2009,N,VIIRS,n,2,292.95,1.59,N,0
29.64855,79.22312,313.26,0.55,0.43,2023-04-18,2009,N,VIIRS,n,2,290.33,1.5,N,0
29.65247,79.22384,301.57,0.55,0.43,2023-04-18,2009,N,VIIRS,n,2,289.24,1.5,N,0
29.72178,78.9957,303.49,0.57,0.43,2023-04-18,2009,N,VIIRS,n,2,292.14,1.49,N,0
29.7229,78.84,306.76,0.39,0.44,2023-04-18,2009,N,VIIRS,n,2,293.08,0.89,N,0
29.72335,78.83591,312.86,0.39,0.44,2023-04-18,2009,N,VIIRS,n,2,293.86,1.64,N,0
29.72731,78.83712,305.7,0.39,0.44,2023-04-18,2009,N,VIIRS,n,2,292.91,0.81,N,0
29.7276,78.90784,304.75,0.57,0.43,2023-04-18,2009,N,VIIRS,n,2,291.63,0.87,N,0
29.72826,78.90193,301.79,0.57,0.43,2023-04-18,2009,N,VIIRS,n,2,290.8,0.87,N,0
29.76467,78.79564,310.1,0.39,0.44,2023-04-18,2009,N,VIIRS,n,2,292.43,0.84,N,0
29.76543,78.86134,303.19,0.38,0.44,2023-04-18,2009,N,VIIRS,n,2,291.5,0.65,N,0
29.78646,78.78417,306.57,0.39,0.44,2023-04-18,2009,N,VIIRS,n,2,291.12,1.11,N,0
29.78989,78.79002,302.09,0.39,0.44,2023-04-18,2009,N,VIIRS,n,2,289.4,0.61,N,0
29.79043,78.78532,302.9,0.39,0.44,2023-04-18,2009,N,VIIRS,n,2,290.05,0.87,N,0
29.92817,78.50854,303.32,0.4,0.44,2023-04-18,2009,N,VIIRS,n,2,290.9,0.61,N,0
29.98857,78.8144,307.92,0.39,0.44,2023-04-18,2009,N,VIIRS,n,2,288.38,0.63,N,0
30.12643,78.64614,305.04,0.4,0.44,2023-04-18,2009,N,VIIRS,n,2,288.51,0.59,N,0
30.12891,78.66104,299.77,0.4,0.44,2023-04-18,2009,N,VIIRS,n,2,286.9,0.4,N,0
30.13342,78.65771,297.13,0.4,0.44,2023-04-18,2009,N,VIIRS,n,2,285.18,0.26,N,0
30.15933,78.57513,301.86,0.4,0.44,2023-04-18,2009,N,VIIRS,n,2,287.99,0.69,N,0
30.23847,79.18732,305.53,0.56,0.43,2023-04-18,2009,N,VIIRS,n,2,286.12,0.92,N,0
30.30995,78.95013,300.75,0.39,0.44,2023-04-18,2009,N,VIIRS,n,2,288.89,0.52,N,0
29.02431,79.74734,335.81,0.39,0.44,2023-04-19,726,N,VIIRS,n,2,308.36,1.95,D,0
29.63975,79.01946,336.02,0.42,0.45,2023-04-19,726,N,VIIRS,n,2,302.06,5.66,D,0
29.0008,79.72089,341.53,0.37,0.58,2023-04-20,707,N,VIIRS,n,2,301.14,2.63,D,0
29.00603,79.71933,336.87,0.37,0.58,2023-04-20,707,N,VIIRS,n,2,301.01,2.63,D,0
29.16119,78.99922,332.27,0.75,0.77,2023-04-21,649,N,VIIRS,n,2,294.11,5.07,D,0
29.16407,78.99959,329.85,0.75,0.77,2023-04-21,649,N,VIIRS,n,2,293.86,3.62,D,0
29.23022,79.10793,332.3,0.73,0.76,2023-04-21,649,N,VIIRS,n,2,295.43,5.2,D,0
29.23238,79.10841,334.07,0.73,0.76,2023-04-21,649,N,VIIRS,n,2,295.81,3.94,D,0
29.11186,79.45611,331.26,0.34,0.56,2023-04-21,829,N,VIIRS,l,2,303.09,3.43,D,0
29.15738,79.16522,334.14,0.33,0.55,2023-04-21,829,N,VIIRS,n,2,302.21,5.01,D,0
29.15767,79.16866,367.0,0.33,0.55,2023-04-21,829,N,VIIRS,h,2,304.94,9.16,D,0
29.17377,78.93163,336.71,0.32,0.54,2023-04-21,829,N,VIIRS,n,2,303.26,1.78,D,0
29.17732,79.09416,344.84,0.33,0.55,2023-04-21,829,N,VIIRS,n,2,302.65,3.16,D,0
29.20312,79.53558,339.43,0.35,0.56,2023-04-21,829,N,VIIRS,n,2,306.26,2.99,D,0
29.77254,78.66167,297.94,0.55,0.43,2023-04-21,2053,N,VIIRS,n,2,287.66,0.59,N,0
29.01244,79.15641,335.09,0.52,0.42,2023-04-22,810,N,VIIRS,l,2,309.74,3.89,D,0
29.09327,79.26979,339.01,0.53,0.42,2023-04-22,810,N,VIIRS,l,2,310.64,8.44,D,0
29.10039,79.26315,349.92,0.53,0.42,2023-04-22,810,N,VIIRS,n,2,315.25,16.08,D,0
29.10425,79.26257,347.76,0.53,0.42,2023-04-22,810,N,VIIRS,n,2,308.89,12.82,D,0
29.15829,78.96681,337.55,0.51,0.41,2023-04-22,810,N,VIIRS,l,2,310.16,4.28,D,0
29.15894,78.9638,339.86,0.51,0.41,2023-04-22,810,N,VIIRS,n,2,311.96,5.61,D,0
29.16349,79.0802,334.75,0.52,0.42,2023-04-22,810,N,VIIRS,l,2,307.65,2.68,D,0
29.19067,79.42946,346.97,0.54,0.42,2023-04-22,810,N,VIIRS,n,2,314.01,22.97,D,0
29.24906,78.94763,339.59,0.51,0.41,2023-04-22,810,N,VIIRS,n,2,311.05,6.12,D,0
29.24968,79.1165,346.24,0.52,0.42,2023-04-22,810,N,VIIRS,n,2,312.64,12.66,D,0
29.27463,79.09618,336.61,0.52,0.42,2023-04-22,810,N,VIIRS,l,2,311.28,2.88,D,0
29.27847,79.09561,337.69,0.52,0.42,2023-04-22,810,N,VIIRS,l,2,311.69,4.77,D,0
29.30027,79.55212,341.2,0.55,0.43,2023-04-22,810,N,VIIRS,n,2,304.84,10.95,D,0
29.30672,79.02296,338.73,0.52,0.41,2023-04-22,810,N,VIIRS,n,2,307.85,6.56,D,0
29.51487,79.7349,333.41,0.57,0.43,2023-04-22,810,N,VIIRS,n,2,301.28,4.65,D,0
29.5194,79.73923,337.02,0.57,0.43,2023-04-22,810,N,VIIRS,n,2,305.07,6.75,D,0
29.5481,78.63036,345.57,0.5,0.41,2023-04-22,810,N,VIIRS,n,2,307.36,6.6,D,0
29.55126,78.62463,337.42,0.5,0.41,2023-04-22,810,N,VIIRS,n,2,307.4,5.96,D,0
29.55186,78.62978,348.33,0.5,0.41,2023-04-22,810,N,VIIRS,n,2,308.17,8.06,D,0
29.74268,78.52583,336.67,0.5,0.41,2023-04-22,810,N,VIIRS,n,2,310.71,2.99,D,0
29.51546,79.73274,315.63,0.4,0.37,2023-04-22,2034,N,VIIRS,n,2,284.23,1.99,N,0
29.59475,78.74522,303.09,0.39,0.36,2023-04-22,2034,N,VIIRS,n,2,262.96,0.58,N,0
29.59539,78.74126,306.64,0.39,0.36,2023-04-22,2034,N,VIIRS,n,2,264.55,0.97,N,0
29.59561,79.96382,296.45,0.41,0.37,2023-04-22,2034,N,VIIRS,n,2,285.55,0.33,N,0
29.59603,78.73729,315.82,0.39,0.36,2023-04-22,2034,N,VIIRS,n,2,266.99,0.97,N,0
29.59666,78.73334,298.89,0.39,0.36,2023-04-22,2034,N,VIIRS,n,2,263.79,0.59,N,0
29.59806,78.74588,304.93,0.39,0.36,2023-04-22,2034,N,VIIRS,n,2,262.81,0.58,N,0
29.5987,78.74191,297.25,0.39,0.36,2023-04-22,2034,N,VIIRS,n,2,261.25,0.97,N,0
29.59998,78.73396,304.91,0.39,0.36,2023-04-22,2034,N,VIIRS,n,2,268.63,0.59,N,0
29.60062,78.73,297.79,0.39,0.36,2023-04-22,2034,N,VIIRS,n,2,262.74,0.59,N,0
29.60201,78.74255,299.22,0.39,0.36,2023-04-22,2034,N,VIIRS,n,2,260.46,0.4,N,0
29.6033,78.73459,303.97,0.39,0.36,2023-04-22,2034,N,VIIRS,n,2,268.87,0.95,N,0
29.60394,78.73063,307.88,0.39,0.36,2023-04-22,2034,N,VIIRS,n,2,267.76,0.95,N,0
29.60851,78.72347,321.17,0.39,0.36,2023-04-22,2034,N,VIIRS,n,2,266.62,1.99,N,0
29.60914,78.71953,302.16,0.39,0.36,2023-04-22,2034,N,VIIRS,n,2,268.27,1.06,N,0
29.61182,78.72415,304.87,0.39,0.36,2023-04-22,2034,N,VIIRS,n,2,265.57,0.68,N,0
29.61246,78.72019,323.88,0.39,0.36,2023-04-22,2034,N,VIIRS,n,2,267.13,2.04,N,0
29.7175,79.46843,295.14,0.39,0.37,2023-04-22,2034,N,VIIRS,n,2,282.06,0.67,N,0
29.72487,79.02901,305.84,0.39,0.36,2023-04-22,2034,N,VIIRS,n,2,279.23,1.01,N,0
29.72553,79.02499,315.55,0.39,0.36,2023-04-22,2034,N,VIIRS,n,2,281.98,1.01,N,0
29.79874,79.40476,297.04,0.39,0.36,2023-04-22,2034,N,VIIRS,n,2,280.64,0.76,N,0
29.79941,79.40073,302.14,0.39,0.36,2023-04-22,2034,N,VIIRS,n,2,280.99,0.92,N,0
29.80205,79.40553,308.46,0.39,0.36,2023-04-22,2034,N,VIIRS,n,2,281.91,0.76,N,0
29.80273,79.40144,315.02,0.39,0.36,2023-04-22,2034,N,VIIRS,n,2,280.0,0.92,N,0
29.86713,79.13644,300.28,0.39,0.36,2023-04-22,2034,N,VIIRS,n,2,272.68,1.01,N,0
29.09087,79.97656,306.09,0.41,0.37,2023-04-22,2035,N,VIIRS,n,2,295.58,1.17,N,0
29.09158,79.97243,315.28,0.41,0.37,2023-04-22,2035,N,VIIRS,n,2,296.05,1.17,N,0
29.10918,79.99271,319.0,0.41,0.37,2023-04-22,2035,N,VIIRS,n,2,293.15,1.98,N,0
29.1099,79.98846,329.2,0.41,0.37,2023-04-22,2035,N,VIIRS,n,2,294.33,1.7,N,0
29.11293,79.99188,308.06,0.41,0.37,2023-04-22,2035,N,VIIRS,n,2,292.03,0.73,N,0
29.11331,79.98906,303.54,0.41,0.37,2023-04-22,2035,N,VIIRS,n,2,292.33,1.7,N,0
29.11704,79.98846,309.11,0.41,0.37,2023-04-22,2035,N,VIIRS,n,2,292.8,1.1,N,0
29.27141,79.61658,304.49,0.4,0.37,2023-04-22,2035,N,VIIRS,n,2,289.95,1.19,N,0
29.2761,79.23696,298.07,0.39,0.36,2023-04-22,2035,N,VIIRS,n,2,287.66,0.56,N,0
29.27943,79.23767,306.36,0.39,0.36,2023-04-22,2035,N,VIIRS,n,2,288.62,0.56,N,0
29.29704,79.54659,308.3,0.4,0.37,2023-04-22,2035,N,VIIRS,n,2,290.61,0.75,N,0
29.29826,79.5453,306.5,0.4,0.37,2023-04-22,2035,N,VIIRS,n,2,290.59,1.38,N,0
29.32273,79.33016,297.49,0.39,0.37,2023-04-22,2035,N,VIIRS,n,2,285.38,0.2,N,0
29.33108,79.37159,303.84,0.4,0.37,2023-04-22,2035,N,VIIRS,n,2,292.8,0.49,N,0
29.62795,79.11803,328.82,0.38,0.36,2023-04-23,751,N,VIIRS,l,2,302.63,1.42,D,0
29.64231,79.2776,338.44,0.38,0.36,2023-04-23,751,N,VIIRS,n,2,301.95,2.89,D,0
29.65173,79.23119,332.12,0.38,0.36,2023-04-23,751,N,VIIRS,l,2,306.97,2.5,D,0
29.72812,79.26493,350.86,0.38,0.36,2023-04-23,751,N,VIIRS,n,2,299.78,6.58,D,0
29.85771,79.33822,337.5,0.38,0.36,2023-04-23,751,N,VIIRS,n,2,298.11,3.46,D,0
29.86274,79.23946,328.29,0.38,0.36,2023-04-23,751,N,VIIRS,n,2,294.39,4.74,D,0
29.86893,79.14454,336.99,0.38,0.36,2023-04-23,751,N,VIIRS,n,2,297.3,4.8,D,0
29.00218,79.88529,296.91,0.43,0.38,2023-04-23,2016,N,VIIRS,n,2,277.16,0.92,N,0
29.04689,78.85737,297.84,0.47,0.4,2023-04-23,2016,N,VIIRS,n,2,259.31,1.09,N,0
29.50652,78.6216,306.25,0.49,0.4,2023-04-23,2016,N,VIIRS,n,2,289.04,1.86,N,0
29.5183,78.61845,302.81,0.49,0.4,2023-04-23,2016,N,VIIRS,n,2,288.14,1.81,N,0
29.58757,78.74126,308.81,0.49,0.4,2023-04-23,2016,N,VIIRS,n,2,286.61,1.45,N,0
29.59365,78.75323,331.22,0.49,0.4,2023-04-23,2016,N,VIIRS,n,2,286.19,5.1,N,0
29.59426,78.7483,301.25,0.49,0.4,2023-04-23,2016,N,VIIRS,n,2,284.0,2.48,N,0
29.59733,78.75403,318.51,0.49,0.4,2023-04-23,2016,N,VIIRS,n,2,286.22,1.85,N,0
29.60103,78.75459,307.71,0.49,0.4,2023-04-23,2016,N,VIIRS,n,2,279.81,1.85,N,0
29.60162,78.74993,298.77,0.49,0.4,2023-04-23,2016,N,VIIRS,n,2,276.94,2.27,N,0
29.60593,78.74566,303.61,0.49,0.4,2023-04-23,2016,N,VIIRS,n,2,271.21,2.79,N,0
29.61213,78.72625,297.62,0.49,0.4,2023-04-23,2016,N,VIIRS,n,2,264.2,2.96,N,0
29.47586,78.70643,330.5,0.54,0.42,2023-04-24,732,N,VIIRS,n,2,297.57,3.12,D,0
29.59847,78.75588,335.79,0.53,0.42,2023-04-24,732,N,VIIRS,n,2,294.62,6.5,D,0
29.60324,78.75986,332.99,0.53,0.42,2023-04-24,732,N,VIIRS,n,2,293.2,3.88,D,0
29.61073,78.73612,336.76,0.54,0.42,2023-04-24,732,N,VIIRS,n,2,295.13,4.7,D,0
29.61731,78.72856,331.46,0.54,0.42,2023-04-24,732,N,VIIRS,n,2,294.91,3.43,D,0
29.62407,78.71457,334.27,0.54,0.42,2023-04-24,732,N,VIIRS,n,2,296.92,7.21,D,0
29.62679,78.71516,346.11,0.54,0.42,2023-04-24,732,N,VIIRS,n,2,297.28,13.12,D,0
29.62787,78.7135,340.39,0.54,0.42,2023-04-24,732,N,VIIRS,n,2,296.73,7.21,D,0
29.63819,78.71183,351.86,0.54,0.42,2023-04-24,732,N,VIIRS,n,2,297.23,11.27,D,0
29.63924,78.7101,348.89,0.54,0.42,2023-04-24,732,N,VIIRS,n,2,296.73,10.47,D,0
29.84554,78.60499,328.81,0.54,0.42,2023-04-24,732,N,VIIRS,n,2,293.07,4.29,D,0
29.86464,78.59986,336.33,0.54,0.42,2023-04-24,732,N,VIIRS,n,2,294.26,6.93,D,0
29.62711,78.70779,304.16,0.79,0.78,2023-04-24,2137,N,VIIRS,n,2,283.78,2.5,N,0
29.62917,78.70636,303.26,0.79,0.78,2023-04-24,2137,N,VIIRS,n,2,283.52,2.91,N,0
29.63416,78.71013,298.31,0.79,0.78,2023-04-24,2137,N,VIIRS,n,2,283.81,1.19,N,0
29.00656,79.62761,343.69,0.6,0.53,2023-04-25,713,N,VIIRS,n,2,304.13,8.12,D,0
29.01368,79.15401,336.74,0.32,0.55,2023-04-25,713,N,VIIRS,n,2,302.81,2.05,D,0
29.01862,79.15257,332.02,0.32,0.55,2023-04-25,713,N,VIIRS,n,2,300.82,1.73,D,0
29.04383,79.12441,343.14,0.32,0.55,2023-04-25,713,N,VIIRS,n,2,301.34,3.75,D,0
29.04913,79.79501,345.27,0.59,0.53,2023-04-25,713,N,VIIRS,n,2,300.11,7.48,D,0
29.08954,79.25753,333.83,0.63,0.54,2023-04-25,713,N,VIIRS,n,2,305.48,4.36,D,0
29.13527,78.91159,332.94,0.33,0.55,2023-04-25,713,N,VIIRS,n,2,300.13,2.28,D,0
29.1664,78.93095,367.0,0.33,0.55,2023-04-25,713,N,VIIRS,h,2,301.81,5.29,D,0
29.20984,79.02755,332.84,0.32,0.55,2023-04-25,713,N,VIIRS,n,2,301.29,3.2,D,0
29.24002,78.99765,367.0,0.32,0.55,2023-04-25,713,N,VIIRS,h,2,303.73,8.53,D,0
29.24077,79.00095,331.1,0.32,0.55,2023-04-25,713,N,VIIRS,n,2,297.57,6.86,D,0
29.41675,78.678,367.0,0.33,0.56,2023-04-25,714,N,VIIRS,h,2,301.81,9.02,D,0
29.43445,78.66173,334.01,0.34,0.56,2023-04-25,714,N,VIIRS,n,2,300.87,2.28,D,0
29.49805,78.70476,337.87,0.33,0.55,2023-04-25,714,N,VIIRS,n,2,301.56,3.87,D,0
29.58464,78.74428,351.76,0.33,0.55,2023-04-25,714,N,VIIRS,n,2,298.12,4.81,D,0
29.61279,78.75083,331.04,0.33,0.55,2023-04-25,714,N,VIIRS,n,2,296.0,2.11,D,0
29.61499,78.73719,331.31,0.33,0.55,2023-04-25,714,N,VIIRS,n,2,296.96,3.18,D,0
29.61917,78.73215,345.54,0.33,0.55,2023-04-25,714,N,VIIRS,n,2,296.37,3.18,D,0
29.61983,78.73503,344.3,0.33,0.55,2023-04-25,714,N,VIIRS,n,2,295.8,3.18,D,0
29.62343,78.72752,334.11,0.33,0.55,2023-04-25,714,N,VIIRS,n,2,296.16,4.12,D,0
29.62591,78.72257,346.83,0.33,0.55,2023-04-25,714,N,VIIRS,n,2,297.49,3.49,D,0
29.62654,78.7253,336.66,0.33,0.55,2023-04-25,714,N,VIIRS,n,2,296.05,3.49,D,0
29.62666,78.70309,350.74,0.33,0.55,2023-04-25,714,N,VIIRS,n,2,298.0,5.69,D,0
29.62773,78.72299,349.38,0.33,0.55,2023-04-25,714,N,VIIRS,n,2,297.62,4.12,D,0
29.62879,78.70425,347.88,0.33,0.55,2023-04-25,714,N,VIIRS,n,2,297.07,5.82,D,0
29.73171,78.85818,357.04,0.32,0.55,2023-04-25,714,N,VIIRS,n,2,298.49,5.41,D,0
29.22942,78.8822,330.58,0.76,0.77,2023-04-25,854,N,VIIRS,n,2,296.13,3.43,D,0
29.08583,79.99264,305.54,0.48,0.64,2023-04-25,1938,N,VIIRS,n,2,290.47,1.07,N,0
29.08612,79.98818,303.57,0.48,0.64,2023-04-25,1938,N,VIIRS,n,2,290.36,1.07,N,0
29.72179,78.85359,303.97,0.57,0.69,2023-04-25,1938,N,VIIRS,n,2,286.01,0.96,N,0
29.72217,78.85236,308.39,0.57,0.69,2023-04-25,1938,N,VIIRS,n,2,286.32,1.63,N,0
29.86544,78.84973,297.2,0.57,0.69,2023-04-25,1938,N,VIIRS,n,2,283.19,0.87,N,0
29.04725,78.85653,296.69,0.45,0.63,2023-04-25,2118,N,VIIRS,n,2,280.19,0.33,N,0
29.37192,79.33717,302.75,0.47,0.64,2023-04-25,2118,N,VIIRS,n,2,289.07,0.72,N,0
29.55827,79.13734,321.2,0.45,0.63,2023-04-25,2118,N,VIIRS,n,2,288.63,1.98,N,0
29.55943,79.13275,301.36,0.45,0.63,2023-04-25,2118,N,VIIRS,n,2,288.1,1.98,N,0
29.56335,79.18685,298.86,0.46,0.63,2023-04-25,2118,N,VIIRS,n,2,287.16,1.2,N,0
29.61667,79.09914,299.96,0.45,0.63,2023-04-25,2118,N,VIIRS,n,2,286.3,0.33,N,0
29.61718,79.0979,300.91,0.45,0.63,2023-04-25,2118,N,VIIRS,n,2,286.51,0.24,N,0
29.64907,79.97277,296.03,0.5,0.66,2023-04-25,2118,N,VIIRS,n,2,285.06,0.49,N,0
29.72078,78.85649,296.86,0.43,0.62,2023-04-25,2118,N,VIIRS,n,2,285.78,0.92,N,0
29.78361,78.72501,298.79,0.42,0.61,2023-04-25,2118,N,VIIRS,n,2,281.85,0.6,N,0
29.80772,78.73618,333.2,0.39,0.59,2023-04-26,835,N,VIIRS,n,2,292.8,2.86,D,0
29.87053,78.85206,329.94,0.4,0.6,2023-04-26,835,N,VIIRS,n,2,295.91,4.31,D,0
29.88619,78.83517,327.81,0.4,0.6,2023-04-26,835,N,VIIRS,n,2,293.48,3.45,D,0
29.88642,78.83842,331.74,0.4,0.6,2023-04-26,835,N,VIIRS,n,2,293.66,4.2,D,0
29.4628,79.26003,298.26,0.49,0.49,2023-04-26,2059,N,VIIRS,n,2,272.65,1.1,N,0
29.46031,79.26186,301.82,0.49,0.49,2023-04-26,2100,N,VIIRS,n,2,271.58,1.36,N,0
29.01065,79.13998,330.65,0.42,0.45,2023-04-27,816,N,VIIRS,l,2,301.81,2.98,D,0
29.01111,79.14436,339.19,0.42,0.45,2023-04-27,816,N,VIIRS,n,2,305.4,2.98,D,0
29.03088,79.28955,332.35,0.43,0.46,2023-04-27,816,N,VIIRS,n,2,300.7,3.77,D,0
29.06501,79.25,334.79,0.43,0.46,2023-04-27,816,N,VIIRS,n,2,304.32,1.9,D,0
29.07051,79.13731,335.01,0.42,0.45,2023-04-27,816,N,VIIRS,l,2,305.3,1.68,D,0
29.1177,79.22038,330.21,0.43,0.46,2023-04-27,816,N,VIIRS,l,2,304.9,1.32,D,0
29.17517,79.11929,340.6,0.42,0.45,2023-04-27,816,N,VIIRS,n,2,302.96,3.41,D,0
29.19955,79.02747,330.44,0.42,0.45,2023-04-27,816,N,VIIRS,l,2,302.28,1.2,D,0
29.214,79.98231,343.24,0.48,0.48,2023-04-27,816,N,VIIRS,n,2,301.39,6.68,D,0
29.26843,79.11196,338.72,0.42,0.46,2023-04-27,816,N,VIIRS,n,2,303.01,3.41,D,0
29.38356,78.6763,332.45,0.4,0.44,2023-04-27,816,N,VIIRS,l,2,302.96,1.57,D,0
29.39309,78.80286,334.45,0.41,0.45,2023-04-27,816,N,VIIRS,l,2,304.85,1.68,D,0
29.62808,79.21196,343.08,0.43,0.46,2023-04-27,816,N,VIIRS,n,2,303.19,6.05,D,0
29.63653,79.00578,334.94,0.42,0.45,2023-04-27,816,N,VIIRS,n,2,301.99,5.16,D,0
29.67156,78.88728,349.86,0.42,0.45,2023-04-27,816,N,VIIRS,n,2,300.41,7.55,D,0
29.67422,78.91315,330.67,0.42,0.45,2023-04-27,816,N,VIIRS,n,2,298.85,1.89,D,0
29.8162,78.61298,338.08,0.4,0.45,2023-04-27,816,N,VIIRS,n,2,299.74,3.35,D,0
29.85827,78.55105,341.61,0.4,0.44,2023-04-27,816,N,VIIRS,n,2,298.67,3.68,D,0
29.55292,78.59464,302.75,0.41,0.37,2023-04-27,2041,N,VIIRS,n,2,290.73,0.9,N,0
29.7681,78.73141,304.54,0.41,0.37,2023-04-27,2041,N,VIIRS,n,2,289.78,0.96,N,0
29.77295,78.72372,312.8,0.41,0.37,2023-04-27,2041,N,VIIRS,n,2,289.16,1.67,N,0
29.77493,78.7327,308.51,0.41,0.37,2023-04-27,2041,N,VIIRS,n,2,289.41,1.37,N,0
29.77835,78.73334,304.62,0.41,0.37,2023-04-27,2041,N,VIIRS,n,2,288.68,0.65,N,0
29.80413,78.76618,302.55,0.41,0.37,2023-04-27,2041,N,VIIRS,n,2,286.64,0.74,N,0
29.8177,78.60671,305.82,0.41,0.37,2023-04-27,2041,N,VIIRS,n,2,286.56,0.67,N,0
29.81903,78.70092,310.15,0.41,0.37,2023-04-27,2041,N,VIIRS,n,2,288.45,1.25,N,0
29.84045,78.61829,296.73,0.41,0.37,2023-04-27,2041,N,VIIRS,n,2,282.62,0.34,N,0
29.8432,78.74445,303.49,0.41,0.37,2023-04-27,2041,N,VIIRS,n,2,285.7,0.83,N,0
30.10963,78.6246,337.11,0.39,0.37,2023-04-28,757,N,VIIRS,n,2,307.73,1.63,D,0
30.11297,78.62394,342.9,0.39,0.37,2023-04-28,757,N,VIIRS,n,2,308.45,4.25,D,0
30.24346,78.88259,329.94,0.4,0.37,2023-04-28,757,N,VIIRS,n,2,302.67,2.26,D,0
29.12477,79.94727,312.71,0.39,0.36,2023-04-28,2022,N,VIIRS,n,2,279.44,1.68,N,0
29.13816,79.94953,299.07,0.39,0.36,2023-04-28,2022,N,VIIRS,n,2,282.07,0.53,N,0
29.20447,79.13181,306.28,0.41,0.37,2023-04-28,2022,N,VIIRS,n,2,290.06,0.81,N,0
29.22131,79.91151,302.85,0.39,0.36,2023-04-28,2022,N,VIIRS,n,2,288.7,0.49,N,0
29.24365,79.49618,306.57,0.4,0.37,2023-04-28,2022,N,VIIRS,n,2,292.42,0.87,N,0
29.69084,78.94315,302.13,0.42,0.37,2023-04-28,2022,N,VIIRS,n,2,287.51,0.64,N,0
29.77132,78.73168,316.61,0.42,0.38,2023-04-28,2022,N,VIIRS,n,2,290.0,1.56,N,0
29.29431,79.22468,347.79,0.51,0.49,2023-04-30,720,N,VIIRS,n,2,289.65,7.77,D,0
29.15721,79.27325,335.98,0.39,0.59,2023-05-06,707,N,VIIRS,n,2,300.22,2.61,D,0
29.14491,79.09218,331.17,0.74,0.76,2023-05-07,648,N,VIIRS,n,2,296.32,5.04,D,0
29.8931,79.24162,353.6,0.34,0.56,2023-05-07,829,N,VIIRS,n,2,297.73,7.95,D,0
29.89429,79.24105,347.33,0.34,0.56,2023-05-07,829,N,VIIRS,n,2,297.61,4.22,D,0
29.8945,79.24376,339.62,0.34,0.56,2023-05-07,829,N,VIIRS,n,2,295.68,4.22,D,0
29.1821,79.21747,334.37,0.53,0.42,2023-05-08,810,N,VIIRS,n,2,304.16,1.85,D,0
29.74944,79.83731,330.92,0.38,0.43,2023-05-08,810,N,VIIRS,l,2,305.4,2.74,D,0
29.75017,79.83698,341.27,0.38,0.44,2023-05-08,810,N,VIIRS,n,2,306.83,6.28,D,0
29.75471,78.97714,336.64,0.52,0.42,2023-05-08,810,N,VIIRS,n,2,300.48,4.81,D,0
29.80394,78.70263,340.46,0.51,0.41,2023-05-08,810,N,VIIRS,n,2,304.88,5.87,D,0
30.26949,78.71913,336.53,0.51,0.41,2023-05-08,810,N,VIIRS,n,2,309.47,1.52,D,0
30.27226,78.72118,340.55,0.51,0.41,2023-05-08,810,N,VIIRS,n,2,307.1,5.96,D,0
30.30949,79.08936,347.62,0.53,0.42,2023-05-08,810,N,VIIRS,n,2,309.96,8.34,D,0
30.31021,79.09229,335.9,0.54,0.42,2023-05-08,810,N,VIIRS,l,2,309.22,11.25,D,0
29.14422,79.63895,302.86,0.4,0.37,2023-05-08,2034,N,VIIRS,n,2,291.16,0.56,N,0
29.20718,79.13048,300.36,0.39,0.36,2023-05-08,2034,N,VIIRS,n,2,290.08,0.39,N,0
29.80069,78.69179,306.81,0.39,0.36,2023-05-08,2034,N,VIIRS,n,2,290.98,0.57,N,0
29.86806,78.63103,306.78,0.39,0.36,2023-05-08,2034,N,VIIRS,n,2,289.21,0.72,N,0
29.01401,79.27469,336.05,0.38,0.36,2023-05-09,751,N,VIIRS,l,2,308.98,1.97,D,0
29.07118,79.22742,351.28,0.38,0.36,2023-05-09,751,N,VIIRS,n,2,312.6,6.93,D,0
29.13278,79.21205,337.15,0.38,0.36,2023-05-09,751,N,VIIRS,l,2,309.0,4.46,D,0
29.286,78.64278,334.8,0.39,0.36,2023-05-09,751,N,VIIRS,l,2,307.85,1.34,D,0
29.01256,79.8126,303.28,0.44,0.38,2023-05-09,2015,N,VIIRS,n,2,290.52,1.43,N,0
29.03941,79.98552,307.34,0.43,0.38,2023-05-09,2015,N,VIIRS,n,2,293.45,0.85,N,0
29.65627,79.31477,296.18,0.46,0.39,2023-05-09,2015,N,VIIRS,n,2,285.37,0.46,N,0
29.7887,78.70046,300.76,0.49,0.4,2023-05-09,2015,N,VIIRS,n,2,289.67,1.01,N,0
