time,temperature_2m_max,temperature_2m_min,precipitation_sum,relative_humidity_2m_mean,windspeed_10m_max,district
2020-04-01,21.0,10.0,0.0,64,11.2,Pauri_Garhwal
2020-04-02,19.3,9.7,1.2,53,10.9,Pauri_Garhwal
2020-04-03,20.1,9.0,0.0,54,7.6,Pauri_Garhwal
2020-04-04,21.8,10.2,0.1,52,9.8,Pauri_Garhwal
2020-04-05,21.4,12.7,0.0,47,8.7,Pauri_Garhwal
2020-04-06,22.0,11.9,0.0,52,11.2,Pauri_Garhwal
2020-04-07,22.2,11.5,0.1,47,11.1,Pauri_Garhwal
2020-04-08,19.9,11.4,5.4,50,9.1,Pauri_Garhwal
2020-04-09,23.0,11.4,0.0,49,9.2,Pauri_Garhwal
2020-04-10,22.7,13.4,0.8,51,8.7,Pauri_Garhwal
2020-04-11,23.8,14.6,0.0,45,9.0,Pauri_Garhwal
2020-04-12,25.8,14.6,0.0,52,7.7,Pauri_Garhwal
2020-04-13,26.4,16.5,0.0,57,9.4,Pauri_Garhwal
2020-04-14,24.2,15.5,0.0,60,9.8,Pauri_Garhwal
2020-04-15,25.0,15.3,0.0,58,12.0,Pauri_Garhwal
2020-04-16,24.9,16.2,0.0,49,10.9,Pauri_Garhwal
2020-04-17,21.3,13.9,1.0,56,9.6,Pauri_Garhwal
2020-04-18,22.1,12.4,1.4,63,8.0,Pauri_Garhwal
2020-04-19,21.2,12.2,8.2,58,10.6,Pauri_Garhwal
2020-04-20,21.4,12.2,9.4,61,12.0,Pauri_Garhwal
2020-04-21,19.2,10.8,3.1,74,9.8,Pauri_Garhwal
2020-04-22,20.1,11.9,0.2,62,8.4,Pauri_Garhwal
2020-04-23,21.6,12.4,1.6,67,10.1,Pauri_Garhwal
2020-04-24,22.2,14.3,0.3,64,9.8,Pauri_Garhwal
2020-04-25,23.1,13.1,2.0,67,10.9,Pauri_Garhwal
2020-04-26,19.8,12.4,1.3,75,5.6,Pauri_Garhwal
2020-04-27,19.7,11.8,6.8,81,7.4,Pauri_Garhwal
2020-04-28,20.6,11.5,1.7,77,7.7,Pauri_Garhwal
2020-04-29,19.9,13.1,3.7,81,9.1,Pauri_Garhwal
2020-04-30,21.3,13.3,8.4,83,7.1,Pauri_Garhwal
2020-05-01,23.0,15.5,4.4,73,9.1,Pauri_Garhwal
2020-05-02,22.1,13.7,8.3,88,5.9,Pauri_Garhwal
2020-05-03,21.4,14.1,6.8,78,6.8,Pauri_Garhwal
2020-05-04,22.7,14.0,4.8,79,6.6,Pauri_Garhwal
2020-05-05,22.2,13.2,4.5,73,7.9,Pauri_Garhwal
2020-05-06,20.8,12.3,4.2,73,8.2,Pauri_Garhwal
2020-05-07,21.1,11.2,0.7,66,10.9,Pauri_Garhwal
2020-05-08,23.5,13.0,0.0,64,9.1,Pauri_Garhwal
2020-05-09,23.6,14.9,0.1,65,13.4,Pauri_Garhwal
2020-05-10,22.1,15.2,6.9,73,8.6,Pauri_Garhwal
2020-05-11,23.0,15.4,0.7,65,7.7,Pauri_Garhwal
2020-05-12,23.3,12.8,2.0,73,10.6,Pauri_Garhwal
2020-05-13,23.6,15.2,0.0,71,7.2,Pauri_Garhwal
2020-05-14,24.9,15.4,2.4,69,10.5,Pauri_Garhwal
2020-05-15,26.8,16.8,0.0,55,10.4,Pauri_Garhwal
2020-05-16,27.1,16.7,0.0,52,10.1,Pauri_Garhwal
2020-05-17,27.8,17.0,0.0,50,10.9,Pauri_Garhwal
2020-05-18,26.3,17.8,0.0,40,12.2,Pauri_Garhwal
2020-05-19,26.5,17.0,0.0,34,9.5,Pauri_Garhwal
2020-05-20,27.7,16.9,0.0,36,7.9,Pauri_Garhwal
2020-05-21,28.6,17.1,0.0,45,10.8,Pauri_Garhwal
2020-05-22,28.9,17.8,0.0,48,11.0,Pauri_Garhwal
2020-05-23,28.8,19.6,0.0,50,12.5,Pauri_Garhwal
2020-05-24,29.2,20.2,0.0,39,9.1,Pauri_Garhwal
2020-05-25,29.9,19.8,0.0,40,9.4,Pauri_Garhwal
2020-05-26,30.4,21.1,0.0,37,10.2,Pauri_Garhwal
2020-05-27,30.3,20.8,0.0,37,8.1,Pauri_Garhwal
2020-05-28,26.6,18.3,2.0,57,9.7,Pauri_Garhwal
2020-05-29,22.6,16.2,8.4,76,9.2,Pauri_Garhwal
2020-05-30,22.4,14.8,36.7,82,10.5,Pauri_Garhwal
2020-05-31,21.2,14.8,16.6,83,7.2,Pauri_Garhwal
2020-06-01,22.1,14.9,11.3,84,8.1,Pauri_Garhwal
2020-06-02,23.9,14.7,0.6,67,8.3,Pauri_Garhwal
2020-06-03,23.6,15.0,10.5,72,5.7,Pauri_Garhwal
2020-06-04,22.8,14.5,6.8,76,4.3,Pauri_Garhwal
2020-06-05,22.4,15.1,10.5,77,5.7,Pauri_Garhwal
2020-06-06,23.2,15.9,2.2,77,8.8,Pauri_Garhwal
2020-06-07,24.3,15.2,0.2,74,9.7,Pauri_Garhwal
2020-06-08,25.5,16.4,1.1,76,7.7,Pauri_Garhwal
2020-06-09,25.9,17.6,1.5,76,7.7,Pauri_Garhwal
2020-06-10,26.6,17.7,3.9,78,8.9,Pauri_Garhwal
2020-06-11,26.2,17.8,4.8,82,7.4,Pauri_Garhwal
2020-06-12,26.1,18.7,5.7,81,9.1,Pauri_Garhwal
2020-06-13,26.3,18.6,5.9,82,8.9,Pauri_Garhwal
2020-06-14,26.8,18.3,3.1,79,8.6,Pauri_Garhwal
2020-06-15,26.1,18.1,2.0,80,8.0,Pauri_Garhwal
2020-06-16,26.9,18.1,2.0,74,7.9,Pauri_Garhwal
2020-06-17,25.3,18.1,4.4,84,8.2,Pauri_Garhwal
2020-06-18,25.4,19.3,8.2,84,8.9,Pauri_Garhwal
2020-06-19,26.4,19.2,9.1,85,7.2,Pauri_Garhwal
2020-06-20,26.5,19.0,8.5,85,10.1,Pauri_Garhwal
2020-06-21,25.6,17.9,4.5,86,11.2,Pauri_Garhwal
2020-06-22,25.9,17.2,5.3,83,8.2,Pauri_Garhwal
2020-06-23,25.7,18.5,25.5,86,9.2,Pauri_Garhwal
2020-06-24,24.4,18.8,15.7,89,5.0,Pauri_Garhwal
2020-06-25,25.5,18.3,6.8,85,9.1,Pauri_Garhwal
2020-06-26,25.6,18.7,5.2,84,9.4,Pauri_Garhwal
2020-06-27,26.4,19.1,5.6,83,10.8,Pauri_Garhwal
2020-06-28,27.4,18.7,7.6,83,11.5,Pauri_Garhwal
2020-06-29,25.1,20.0,10.3,90,8.8,Pauri_Garhwal
2020-06-30,25.2,19.5,21.1,92,6.4,Pauri_Garhwal
2021-04-01,22.0,11.2,0.0,34,15.6,Pauri_Garhwal
2021-04-02,22.4,11.0,0.0,26,18.2,Pauri_Garhwal
2021-04-03,22.7,8.8,0.0,23,13.4,Pauri_Garhwal
2021-04-04,25.4,11.4,0.0,25,10.1,Pauri_Garhwal
2021-04-05,25.5,14.9,0.4,36,16.6,Pauri_Garhwal
2021-04-06,24.0,13.6,1.8,44,15.3,Pauri_Garhwal
2021-04-07,21.8,12.6,3.1,56,15.3,Pauri_Garhwal
2021-04-08,25.0,11.1,0.2,46,11.0,Pauri_Garhwal
2021-04-09,24.9,12.3,0.0,31,9.7,Pauri_Garhwal
2021-04-10,26.0,15.9,0.0,25,10.9,Pauri_Garhwal
2021-04-11,25.8,16.4,0.0,23,9.7,Pauri_Garhwal
2021-04-12,24.4,18.1,0.1,25,12.0,Pauri_Garhwal
2021-04-13,27.0,15.5,0.0,27,10.6,Pauri_Garhwal
2021-04-14,28.0,18.0,0.0,26,16.2,Pauri_Garhwal
2021-04-15,27.5,17.2,0.0,27,10.7,Pauri_Garhwal
2021-04-16,27.8,16.7,0.0,30,12.0,Pauri_Garhwal
2021-04-17,20.5,11.0,24.8,70,9.7,Pauri_Garhwal
2021-04-18,21.8,10.1,0.2,54,14.0,Pauri_Garhwal
2021-04-19,24.4,13.7,0.0,44,14.1,Pauri_Garhwal
2021-04-20,23.1,12.6,1.2,41,13.8,Pauri_Garhwal
2021-04-21,18.7,11.1,22.2,73,12.1,Pauri_Garhwal
2021-04-22,17.7,9.3,13.7,80,8.4,Pauri_Garhwal
2021-04-23,18.2,8.2,18.1,73,14.8,Pauri_Garhwal
2021-04-24,21.9,7.2,0.6,68,13.7,Pauri_Garhwal
2021-04-25,25.2,10.9,0.0,46,9.3,Pauri_Garhwal
2021-04-26,26.9,16.9,0.0,36,7.6,Pauri_Garhwal
2021-04-27,27.4,17.9,0.0,36,10.2,Pauri_Garhwal
2021-04-28,28.0,19.5,0.0,32,7.6,Pauri_Garhwal
2021-04-29,25.2,17.9,0.3,38,6.9,Pauri_Garhwal
2021-04-30,26.7,17.1,0.1,44,10.1,Pauri_Garhwal
2021-05-01,24.4,16.1,0.7,56,10.1,Pauri_Garhwal
2021-05-02,25.1,15.8,0.1,59,10.7,Pauri_Garhwal
2021-05-03,23.0,14.8,2.8,71,12.6,Pauri_Garhwal
2021-05-04,24.4,14.6,2.7,70,6.8,Pauri_Garhwal
2021-05-05,22.3,15.4,5.3,70,8.4,Pauri_Garhwal
2021-05-06,22.8,14.9,4.2,74,7.7,Pauri_Garhwal
2021-05-07,20.7,13.8,13.8,74,8.8,Pauri_Garhwal
2021-05-08,23.3,15.1,2.2,64,11.2,Pauri_Garhwal
2021-05-09,22.1,13.4,4.9,70,7.7,Pauri_Garhwal
2021-05-10,22.3,14.3,2.7,69,8.5,Pauri_Garhwal
2021-05-11,23.2,14.0,1.9,77,10.3,Pauri_Garhwal
2021-05-12,22.0,13.7,6.0,76,6.8,Pauri_Garhwal
2021-05-13,20.0,12.0,7.1,80,8.3,Pauri_Garhwal
2021-05-14,23.1,11.5,0.0,63,8.5,Pauri_Garhwal
2021-05-15,24.8,14.6,0.0,57,8.7,Pauri_Garhwal
2021-05-16,26.9,17.6,0.0,47,7.6,Pauri_Garhwal
2021-05-17,27.4,17.7,0.0,44,6.9,Pauri_Garhwal
2021-05-18,25.5,17.1,1.8,70,9.4,Pauri_Garhwal
2021-05-19,17.7,15.5,33.9,92,5.8,Pauri_Garhwal
2021-05-20,17.4,14.8,112.7,92,6.5,Pauri_Garhwal
2021-05-21,24.3,13.6,0.0,73,6.8,Pauri_Garhwal
2021-05-22,25.3,14.7,0.0,63,8.6,Pauri_Garhwal
2021-05-23,25.0,16.0,0.3,63,6.6,Pauri_Garhwal
2021-05-24,25.6,17.0,0.2,60,8.0,Pauri_Garhwal
2021-05-25,27.7,17.0,0.0,53,8.4,Pauri_Garhwal
2021-05-26,27.1,17.6,0.0,52,8.6,Pauri_Garhwal
2021-05-27,27.1,17.5,0.0,62,9.0,Pauri_Garhwal
2021-05-28,25.9,16.9,0.2,76,6.9,Pauri_Garhwal
2021-05-29,25.0,17.7,8.4,84,8.4,Pauri_Garhwal
2021-05-30,25.6,16.2,7.7,83,7.7,Pauri_Garhwal
2021-05-31,25.6,16.4,3.2,79,8.3,Pauri_Garhwal
2021-06-01,23.4,16.4,17.0,77,7.4,Pauri_Garhwal
2021-06-02,24.5,16.1,4.8,69,6.9,Pauri_Garhwal
2021-06-03,25.5,14.5,2.8,70,6.7,Pauri_Garhwal
2021-06-04,26.1,17.4,1.4,67,7.2,Pauri_Garhwal
2021-06-05,26.4,17.5,0.7,63,8.4,Pauri_Garhwal
2021-06-06,27.4,18.3,0.8,66,8.0,Pauri_Garhwal
2021-06-07,27.0,18.9,0.3,65,8.7,Pauri_Garhwal
2021-06-08,28.8,19.3,0.0,67,10.2,Pauri_Garhwal
2021-06-09,27.5,19.7,9.7,78,9.9,Pauri_Garhwal
2021-06-10,25.3,17.9,17.8,88,8.9,Pauri_Garhwal
2021-06-11,24.8,18.0,5.6,85,7.8,Pauri_Garhwal
2021-06-12,23.5,18.0,10.9,88,5.0,Pauri_Garhwal
2021-06-13,25.5,17.1,5.5,80,9.9,Pauri_Garhwal
2021-06-14,25.0,18.1,5.1,84,9.1,Pauri_Garhwal
2021-06-15,25.3,17.0,1.9,81,8.0,Pauri_Garhwal
2021-06-16,25.7,17.5,4.3,84,10.5,Pauri_Garhwal
2021-06-17,24.5,17.2,27.5,88,9.8,Pauri_Garhwal
2021-06-18,20.2,17.8,43.1,94,7.6,Pauri_Garhwal
2021-06-19,20.0,17.3,72.1,96,6.7,Pauri_Garhwal
2021-06-20,22.3,17.2,9.0,87,5.9,Pauri_Garhwal
2021-06-21,25.9,17.9,10.4,83,8.0,Pauri_Garhwal
2021-06-22,26.8,18.1,0.2,80,7.8,Pauri_Garhwal
2021-06-23,26.2,18.5,2.0,81,7.8,Pauri_Garhwal
2021-06-24,25.4,18.2,4.9,83,7.7,Pauri_Garhwal
2021-06-25,25.7,17.8,4.1,80,7.4,Pauri_Garhwal
2021-06-26,25.2,17.9,10.1,81,7.2,Pauri_Garhwal
2021-06-27,26.3,19.0,4.3,81,7.6,Pauri_Garhwal
2021-06-28,26.2,18.9,4.6,83,8.4,Pauri_Garhwal
2021-06-29,27.1,19.9,3.9,80,10.1,Pauri_Garhwal
2021-06-30,28.5,19.2,1.2,68,12.3,Pauri_Garhwal
2022-04-01,28.6,15.7,0.0,39,12.5,Pauri_Garhwal
2022-04-02,28.0,16.2,0.0,40,12.5,Pauri_Garhwal
2022-04-03,28.1,17.0,0.0,25,11.6,Pauri_Garhwal
2022-04-04,27.9,16.5,0.0,25,9.2,Pauri_Garhwal
2022-04-05,28.5,16.4,0.0,32,12.1,Pauri_Garhwal
2022-04-06,28.6,18.3,0.0,31,11.5,Pauri_Garhwal
2022-04-07,28.5,17.7,0.0,33,10.1,Pauri_Garhwal
2022-04-08,28.9,19.3,0.0,31,11.1,Pauri_Garhwal
2022-04-09,28.8,18.9,0.0,31,14.3,Pauri_Garhwal
2022-04-10,29.2,17.9,0.0,32,11.9,Pauri_Garhwal
2022-04-11,29.9,20.6,0.0,33,12.7,Pauri_Garhwal
2022-04-12,29.4,19.9,0.0,35,12.6,Pauri_Garhwal
2022-04-13,29.9,19.4,0.0,41,15.2,Pauri_Garhwal
2022-04-14,25.8,15.1,0.6,39,12.3,Pauri_Garhwal
2022-04-15,26.6,17.8,0.0,31,10.5,Pauri_Garhwal
2022-04-16,26.7,15.2,0.0,31,13.8,Pauri_Garhwal
2022-04-17,27.4,18.1,0.0,34,10.5,Pauri_Garhwal
2022-04-18,29.5,19.6,0.0,33,9.4,Pauri_Garhwal
2022-04-19,29.7,19.4,0.0,29,15.5,Pauri_Garhwal
2022-04-20,29.2,19.0,0.0,30,12.2,Pauri_Garhwal
2022-04-21,27.4,14.8,0.5,44,13.7,Pauri_Garhwal
2022-04-22,26.2,14.1,0.0,47,12.0,Pauri_Garhwal
2022-04-23,27.2,17.1,0.0,34,11.8,Pauri_Garhwal
2022-04-24,27.6,15.8,0.0,32,12.1,Pauri_Garhwal
2022-04-25,28.8,19.3,0.0,26,14.8,Pauri_Garhwal
2022-04-26,28.6,18.7,0.0,28,12.8,Pauri_Garhwal
2022-04-27,29.9,18.7,0.0,32,10.1,Pauri_Garhwal
2022-04-28,30.3,19.6,0.0,31,12.3,Pauri_Garhwal
2022-04-29,29.6,22.2,0.2,28,15.5,Pauri_Garhwal
2022-04-30,30.0,22.1,0.0,28,14.1,Pauri_Garhwal
2022-05-01,26.9,17.8,0.1,42,11.6,Pauri_Garhwal
2022-05-02,25.7,17.8,0.7,56,11.2,Pauri_Garhwal
2022-05-03,23.8,17.4,5.8,72,8.4,Pauri_Garhwal
2022-05-04,26.3,17.4,0.9,61,11.5,Pauri_Garhwal
2022-05-05,25.3,15.9,0.7,60,12.0,Pauri_Garhwal
2022-05-06,26.0,16.7,0.0,56,13.2,Pauri_Garhwal
2022-05-07,25.5,17.5,0.6,54,11.6,Pauri_Garhwal
2022-05-08,25.7,16.9,0.5,60,12.3,Pauri_Garhwal
2022-05-09,25.1,16.0,2.2,70,10.1,Pauri_Garhwal
2022-05-10,24.5,15.4,1.8,77,8.5,Pauri_Garhwal
2022-05-11,25.9,15.8,8.4,75,10.1,Pauri_Garhwal
2022-05-12,25.7,16.9,9.7,75,11.4,Pauri_Garhwal
2022-05-13,27.3,17.0,0.8,67,14.5,Pauri_Garhwal
2022-05-14,28.9,18.6,0.0,58,12.3,Pauri_Garhwal
2022-05-15,30.3,19.6,0.0,50,13.7,Pauri_Garhwal
2022-05-16,29.4,18.1,5.5,52,10.6,Pauri_Garhwal
2022-05-17,25.5,17.8,5.7,60,11.2,Pauri_Garhwal
2022-05-18,26.4,17.6,0.3,51,8.2,Pauri_Garhwal
2022-05-19,28.2,18.1,0.1,49,10.8,Pauri_Garhwal
2022-05-20,29.3,19.6,0.6,42,17.9,Pauri_Garhwal
2022-05-21,28.3,18.8,0.0,38,14.6,Pauri_Garhwal
2022-05-22,24.2,14.9,7.7,64,9.7,Pauri_Garhwal
2022-05-23,23.3,13.5,4.5,72,12.8,Pauri_Garhwal
2022-05-24,19.6,14.5,16.7,78,10.2,Pauri_Garhwal
2022-05-25,25.2,14.7,0.5,60,10.6,Pauri_Garhwal
2022-05-26,25.5,14.9,0.0,63,12.3,Pauri_Garhwal
2022-05-27,24.4,16.8,5.7,71,11.0,Pauri_Garhwal
2022-05-28,26.6,15.9,5.0,75,13.2,Pauri_Garhwal
2022-05-29,27.2,16.5,2.3,71,11.4,Pauri_Garhwal
2022-05-30,26.9,17.8,6.9,60,6.6,Pauri_Garhwal
2022-05-31,27.6,19.4,0.0,54,10.1,Pauri_Garhwal
2022-06-01,30.0,19.0,0.0,46,13.4,Pauri_Garhwal
2022-06-02,30.3,20.8,0.0,31,14.1,Pauri_Garhwal
2022-06-03,30.4,21.1,0.0,30,13.0,Pauri_Garhwal
2022-06-04,30.8,21.1,0.0,29,14.4,Pauri_Garhwal
2022-06-05,31.5,21.7,0.0,28,13.3,Pauri_Garhwal
2022-06-06,32.3,21.4,0.0,35,15.0,Pauri_Garhwal
2022-06-07,32.3,22.0,0.0,38,15.9,Pauri_Garhwal
2022-06-08,31.7,21.7,0.0,37,15.7,Pauri_Garhwal
2022-06-09,31.5,22.7,0.0,35,13.3,Pauri_Garhwal
2022-06-10,31.4,22.1,0.2,34,14.2,Pauri_Garhwal
2022-06-11,31.3,21.8,0.0,39,14.4,Pauri_Garhwal
2022-06-12,31.5,21.3,0.0,41,15.4,Pauri_Garhwal
2022-06-13,32.1,22.0,0.0,38,14.2,Pauri_Garhwal
2022-06-14,32.5,21.7,0.0,41,13.7,Pauri_Garhwal
2022-06-15,31.5,20.4,0.0,51,13.4,Pauri_Garhwal
2022-06-16,27.7,19.8,2.7,60,9.3,Pauri_Garhwal
2022-06-17,26.9,17.6,8.0,75,9.7,Pauri_Garhwal
2022-06-18,24.4,17.9,9.2,74,9.1,Pauri_Garhwal
2022-06-19,25.7,18.5,4.7,63,6.8,Pauri_Garhwal
2022-06-20,23.0,16.5,17.9,78,6.2,Pauri_Garhwal
2022-06-21,24.5,15.5,3.2,72,8.9,Pauri_Garhwal
2022-06-22,27.0,16.7,1.3,70,9.3,Pauri_Garhwal
2022-06-23,28.4,18.1,0.0,64,11.5,Pauri_Garhwal
2022-06-24,28.1,17.5,0.3,70,9.6,Pauri_Garhwal
2022-06-25,29.7,18.9,0.0,68,10.5,Pauri_Garhwal
2022-06-26,27.6,20.2,4.3,79,9.5,Pauri_Garhwal
2022-06-27,26.4,19.3,5.7,86,9.0,Pauri_Garhwal
2022-06-28,27.0,20.1,25.1,86,10.5,Pauri_Garhwal
2022-06-29,25.7,20.1,25.5,87,10.8,Pauri_Garhwal
2022-06-30,24.4,19.7,43.9,92,6.0,Pauri_Garhwal
2023-04-01,15.4,8.3,26.9,81,8.2,Pauri_Garhwal
2023-04-02,17.2,9.0,2.1,73,10.9,Pauri_Garhwal
2023-04-03,20.0,10.7,0.2,58,9.5,Pauri_Garhwal
2023-04-04,19.0,10.6,1.0,57,7.3,Pauri_Garhwal
2023-04-05,20.1,10.4,0.0,48,9.0,Pauri_Garhwal
2023-04-06,20.4,11.2,0.1,45,10.6,Pauri_Garhwal
2023-04-07,22.8,11.4,0.0,46,7.2,Pauri_Garhwal
2023-04-08,23.5,12.6,0.0,47,8.6,Pauri_Garhwal
2023-04-09,23.0,13.2,0.0,50,9.8,Pauri_Garhwal
2023-04-10,23.4,12.4,0.0,48,11.2,Pauri_Garhwal
2023-04-11,23.9,14.7,0.0,45,9.7,Pauri_Garhwal
2023-04-12,24.9,14.9,0.0,41,10.1,Pauri_Garhwal
2023-04-13,25.8,14.9,0.0,41,10.5,Pauri_Garhwal
2023-04-14,27.0,15.8,0.0,39,8.8,Pauri_Garhwal
2023-04-15,25.8,15.2,0.0,43,8.6,Pauri_Garhwal
2023-04-16,26.1,16.3,0.0,39,11.3,Pauri_Garhwal
2023-04-17,27.6,17.0,0.0,36,10.3,Pauri_Garhwal
2023-04-18,27.7,18.8,0.0,34,9.8,Pauri_Garhwal
2023-04-19,24.5,15.4,0.8,41,12.4,Pauri_Garhwal
2023-04-20,20.0,11.8,18.6,72,12.1,Pauri_Garhwal
2023-04-21,21.8,10.0,1.1,58,9.3,Pauri_Garhwal
2023-04-22,21.5,11.6,0.0,44,12.0,Pauri_Garhwal
2023-04-23,21.1,14.2,0.5,38,13.7,Pauri_Garhwal
2023-04-24,20.0,11.8,0.1,52,11.2,Pauri_Garhwal
2023-04-25,19.9,11.1,2.9,68,8.1,Pauri_Garhwal
2023-04-26,22.6,11.4,1.2,61,5.9,Pauri_Garhwal
2023-04-27,21.8,13.2,1.9,58,8.6,Pauri_Garhwal
2023-04-28,23.7,14.6,0.0,51,11.3,Pauri_Garhwal
2023-04-29,23.2,13.1,2.7,61,9.4,Pauri_Garhwal
2023-04-30,20.8,11.9,5.4,74,10.6,Pauri_Garhwal
2023-05-01,16.6,12.5,21.1,90,7.8,Pauri_Garhwal
2023-05-02,16.4,10.2,14.0,89,6.5,Pauri_Garhwal
2023-05-03,19.1,10.5,12.0,78,11.5,Pauri_Garhwal
2023-05-04,20.7,12.2,0.8,70,8.0,Pauri_Garhwal
2023-05-05,19.8,11.3,7.3,73,8.3,Pauri_Garhwal
2023-05-06,22.7,14.5,0.8,61,10.6,Pauri_Garhwal
2023-05-07,23.4,15.3,0.7,48,11.5,Pauri_Garhwal
2023-05-08,24.0,14.4,0.7,43,9.2,Pauri_Garhwal
2023-05-09,22.4,13.1,1.1,48,11.0,Pauri_Garhwal
2023-05-10,23.4,14.9,0.0,44,8.0,Pauri_Garhwal
2023-05-11,25.6,14.3,0.0,45,8.1,Pauri_Garhwal
2023-05-12,27.6,17.5,0.0,36,11.8,Pauri_Garhwal
2023-05-13,27.3,18.8,0.0,35,11.3,Pauri_Garhwal
2023-05-14,26.1,18.7,0.3,36,8.2,Pauri_Garhwal
2023-05-15,26.1,17.8,1.4,36,9.0,Pauri_Garhwal
2023-05-16,28.2,17.8,0.0,39,11.0,Pauri_Garhwal
2023-05-17,28.0,19.7,0.0,36,10.8,Pauri_Garhwal
2023-05-18,26.0,15.7,0.0,43,12.9,Pauri_Garhwal
2023-05-19,26.2,15.3,0.0,50,12.5,Pauri_Garhwal
2023-05-20,26.6,17.0,0.1,50,14.0,Pauri_Garhwal
2023-05-21,28.7,16.6,0.0,44,11.3,Pauri_Garhwal
2023-05-22,30.5,19.5,0.0,37,13.4,Pauri_Garhwal
2023-05-23,28.2,20.6,1.4,49,10.8,Pauri_Garhwal
2023-05-24,24.7,15.4,15.5,76,8.5,Pauri_Garhwal
2023-05-25,21.5,14.1,32.8,81,9.5,Pauri_Garhwal
2023-05-26,22.7,15.4,1.3,69,7.2,Pauri_Garhwal
2023-05-27,23.7,13.1,0.5,70,9.2,Pauri_Garhwal
2023-05-28,25.5,15.8,0.0,57,8.0,Pauri_Garhwal
2023-05-29,25.5,15.6,7.6,67,10.7,Pauri_Garhwal
2023-05-30,25.9,14.6,11.0,73,7.6,Pauri_Garhwal
2023-05-31,23.1,15.2,11.5,74,10.1,Pauri_Garhwal
2023-06-01,24.9,14.3,6.9,67,7.6,Pauri_Garhwal
2023-06-02,21.3,15.8,19.1,64,8.6,Pauri_Garhwal
2023-06-03,25.7,16.4,0.1,58,6.3,Pauri_Garhwal
2023-06-04,27.8,17.9,0.0,51,11.6,Pauri_Garhwal
2023-06-05,26.4,17.3,5.6,63,7.9,Pauri_Garhwal
2023-06-06,25.8,16.7,1.8,56,8.4,Pauri_Garhwal
2023-06-07,26.7,16.2,6.9,54,12.6,Pauri_Garhwal
2023-06-08,27.9,18.3,0.2,52,8.4,Pauri_Garhwal
2023-06-09,29.5,18.1,0.0,46,9.8,Pauri_Garhwal
2023-06-10,29.9,17.7,0.0,51,8.7,Pauri_Garhwal
2023-06-11,28.5,17.2,11.6,64,10.0,Pauri_Garhwal
2023-06-12,29.0,18.7,1.6,65,10.7,Pauri_Garhwal
2023-06-13,29.6,20.3,0.0,60,15.5,Pauri_Garhwal
2023-06-14,28.5,19.0,1.2,65,16.2,Pauri_Garhwal
2023-06-15,28.2,18.8,1.0,63,12.9,Pauri_Garhwal
2023-06-16,28.1,18.0,1.7,66,10.9,Pauri_Garhwal
2023-06-17,28.9,20.5,0.5,65,11.7,Pauri_Garhwal
2023-06-18,27.0,20.1,4.7,74,7.5,Pauri_Garhwal
2023-06-19,28.6,18.5,2.1,74,6.6,Pauri_Garhwal
2023-06-20,27.5,19.7,17.8,80,8.7,Pauri_Garhwal
2023-06-21,27.5,18.4,4.9,78,10.5,Pauri_Garhwal
2023-06-22,27.5,18.8,4.1,86,9.8,Pauri_Garhwal
2023-06-23,26.9,20.6,4.6,86,8.9,Pauri_Garhwal
2023-06-24,28.4,20.0,0.5,86,10.9,Pauri_Garhwal
2023-06-25,23.8,19.7,15.8,92,5.8,Pauri_Garhwal
2023-06-26,24.9,18.5,30.4,87,5.2,Pauri_Garhwal
2023-06-27,25.3,18.4,7.0,86,7.6,Pauri_Garhwal
2023-06-28,26.3,19.4,3.2,81,10.5,Pauri_Garhwal
2023-06-29,25.5,18.7,12.9,86,9.1,Pauri_Garhwal
2023-06-30,26.8,19.0,2.6,84,10.9,Pauri_Garhwal
2024-04-01,21.9,11.5,0.0,53,10.2,Pauri_Garhwal
2024-04-02,24.5,11.2,0.0,56,13.0,Pauri_Garhwal
2024-04-03,24.5,12.5,0.0,44,9.9,Pauri_Garhwal
2024-04-04,24.8,14.1,0.0,39,10.7,Pauri_Garhwal
2024-04-05,23.9,13.1,0.0,33,13.7,Pauri_Garhwal
2024-04-06,25.6,12.7,0.1,33,13.7,Pauri_Garhwal
2024-04-07,25.4,13.1,0.0,33,13.4,Pauri_Garhwal
2024-04-08,25.4,11.6,0.0,27,13.4,Pauri_Garhwal
2024-04-09,25.7,12.3,0.1,30,11.2,Pauri_Garhwal
2024-04-10,26.5,13.0,0.0,30,11.2,Pauri_Garhwal
2024-04-11,25.0,15.6,0.0,30,16.7,Pauri_Garhwal
2024-04-12,26.0,12.9,0.0,36,12.7,Pauri_Garhwal
2024-04-13,27.0,14.7,0.0,31,9.7,Pauri_Garhwal
2024-04-14,23.9,15.5,0.7,42,9.6,Pauri_Garhwal
2024-04-15,24.7,15.2,0.0,53,8.4,Pauri_Garhwal
2024-04-16,25.3,14.8,0.1,53,12.5,Pauri_Garhwal
2024-04-17,26.8,13.7,0.0,49,15.5,Pauri_Garhwal
2024-04-18,26.0,14.1,0.0,49,15.5,Pauri_Garhwal
2024-04-19,27.0,15.3,0.4,42,14.0,Pauri_Garhwal
2024-04-20,26.3,15.7,0.0,38,11.0,Pauri_Garhwal
2024-04-21,26.9,15.6,0.0,41,12.7,Pauri_Garhwal
2024-04-22,25.6,14.9,0.4,43,13.4,Pauri_Garhwal
2024-04-23,26.1,13.9,0.4,44,10.4,Pauri_Garhwal
